Layer,Row,Col
1,1,1,-99.703815,30.489838,-99.687018,30.489799,-99.686971,30.504286,-99.703770,30.504326,-99.703815,30.489838
1,1,2,-99.686971,30.504286,-99.687018,30.489799,-99.670222,30.489756,-99.670172,30.504244,-99.686971,30.504286
1,1,3,-99.670172,30.504244,-99.670222,30.489756,-99.653426,30.489712,-99.653373,30.504199,-99.670172,30.504244
1,1,4,-99.653373,30.504199,-99.653426,30.489712,-99.636629,30.489666,-99.636574,30.504153,-99.653373,30.504199
1,1,5,-99.636574,30.504153,-99.636629,30.489666,-99.619833,30.489617,-99.619775,30.504104,-99.636574,30.504153
1,1,6,-99.619775,30.504104,-99.619833,30.489617,-99.603036,30.489566,-99.602976,30.504053,-99.619775,30.504104
1,1,7,-99.602976,30.504053,-99.603036,30.489566,-99.586240,30.489513,-99.586177,30.504000,-99.602976,30.504053
1,1,8,-99.586177,30.504000,-99.586240,30.489513,-99.569444,30.489458,-99.569378,30.503945,-99.586177,30.504000
1,1,9,-99.569378,30.503945,-99.569444,30.489458,-99.552647,30.489400,-99.552580,30.503888,-99.569378,30.503945
1,1,10,-99.552580,30.503888,-99.552647,30.489400,-99.535851,30.489341,-99.535781,30.503828,-99.552580,30.503888
1,2,1,-99.703815,30.489838,-99.703860,30.475351,-99.687066,30.475311,-99.687018,30.489799,-99.703815,30.489838
1,2,2,-99.687018,30.489799,-99.687066,30.475311,-99.670272,30.475269,-99.670222,30.489756,-99.687018,30.489799
1,2,3,-99.670222,30.489756,-99.670272,30.475269,-99.653478,30.475225,-99.653426,30.489712,-99.670222,30.489756
1,2,4,-99.653426,30.489712,-99.653478,30.475225,-99.636684,30.475178,-99.636629,30.489666,-99.653426,30.489712
1,2,5,-99.636629,30.489666,-99.636684,30.475178,-99.619890,30.475130,-99.619833,30.489617,-99.636629,30.489666
1,2,6,-99.619833,30.489617,-99.619890,30.475130,-99.603097,30.475079,-99.603036,30.489566,-99.619833,30.489617
1,2,7,-99.603036,30.489566,-99.603097,30.475079,-99.586303,30.475026,-99.586240,30.489513,-99.603036,30.489566
1,2,8,-99.586240,30.489513,-99.586303,30.475026,-99.569509,30.474971,-99.569444,30.489458,-99.586240,30.489513
1,2,9,-99.569444,30.489458,-99.569509,30.474971,-99.552715,30.474913,-99.552647,30.489400,-99.569444,30.489458
1,2,10,-99.552647,30.489400,-99.552715,30.474913,-99.535922,30.474853,-99.535851,30.489341,-99.552647,30.489400
1,3,1,-99.703860,30.475351,-99.703905,30.460863,-99.687113,30.460824,-99.687066,30.475311,-99.703860,30.475351
1,3,2,-99.687066,30.475311,-99.687113,30.460824,-99.670322,30.460782,-99.670272,30.475269,-99.687066,30.475311
1,3,3,-99.670272,30.475269,-99.670322,30.460782,-99.653531,30.460737,-99.653478,30.475225,-99.670272,30.475269
1,3,4,-99.653478,30.475225,-99.653531,30.460737,-99.636739,30.460691,-99.636684,30.475178,-99.653478,30.475225
1,3,5,-99.636684,30.475178,-99.636739,30.460691,-99.619948,30.460642,-99.619890,30.475130,-99.636684,30.475178
1,3,6,-99.619890,30.475130,-99.619948,30.460642,-99.603157,30.460591,-99.603097,30.475079,-99.619890,30.475130
1,3,7,-99.603097,30.475079,-99.603157,30.460591,-99.586366,30.460538,-99.586303,30.475026,-99.603097,30.475079
1,3,8,-99.586303,30.475026,-99.586366,30.460538,-99.569574,30.460483,-99.569509,30.474971,-99.586303,30.475026
1,3,9,-99.569509,30.474971,-99.569574,30.460483,-99.552783,30.460426,-99.552715,30.474913,-99.569509,30.474971
1,3,10,-99.552715,30.474913,-99.552783,30.460426,-99.535992,30.460366,-99.535922,30.474853,-99.552715,30.474913
1,4,1,-99.703905,30.460863,-99.703950,30.446376,-99.687161,30.446336,-99.687113,30.460824,-99.703905,30.460863
1,4,2,-99.687113,30.460824,-99.687161,30.446336,-99.670372,30.446294,-99.670322,30.460782,-99.687113,30.460824
1,4,3,-99.670322,30.460782,-99.670372,30.446294,-99.653583,30.446250,-99.653531,30.460737,-99.670322,30.460782
1,4,4,-99.653531,30.460737,-99.653583,30.446250,-99.636795,30.446203,-99.636739,30.460691,-99.653531,30.460737
1,4,5,-99.636739,30.460691,-99.636795,30.446203,-99.620006,30.446155,-99.619948,30.460642,-99.636739,30.460691
1,4,6,-99.619948,30.460642,-99.620006,30.446155,-99.603217,30.446104,-99.603157,30.460591,-99.619948,30.460642
1,4,7,-99.603157,30.460591,-99.603217,30.446104,-99.586428,30.446051,-99.586366,30.460538,-99.603157,30.460591
1,4,8,-99.586366,30.460538,-99.586428,30.446051,-99.569640,30.445996,-99.569574,30.460483,-99.586366,30.460538
1,4,9,-99.569574,30.460483,-99.569640,30.445996,-99.552851,30.445938,-99.552783,30.460426,-99.569574,30.460483
1,4,10,-99.552783,30.460426,-99.552851,30.445938,-99.536062,30.445878,-99.535992,30.460366,-99.552783,30.460426
1,5,1,-99.703950,30.446376,-99.703995,30.431888,-99.687208,30.431848,-99.687161,30.446336,-99.703950,30.446376
1,5,2,-99.687161,30.446336,-99.687208,30.431848,-99.670422,30.431806,-99.670372,30.446294,-99.687161,30.446336
1,5,3,-99.670372,30.446294,-99.670422,30.431806,-99.653636,30.431762,-99.653583,30.446250,-99.670372,30.446294
1,5,4,-99.653583,30.446250,-99.653636,30.431762,-99.636850,30.431716,-99.636795,30.446203,-99.653583,30.446250
1,5,5,-99.636795,30.446203,-99.636850,30.431716,-99.620063,30.431667,-99.620006,30.446155,-99.636795,30.446203
1,5,6,-99.620006,30.446155,-99.620063,30.431667,-99.603277,30.431616,-99.603217,30.446104,-99.620006,30.446155
1,5,7,-99.603217,30.446104,-99.603277,30.431616,-99.586491,30.431563,-99.586428,30.446051,-99.603217,30.446104
1,5,8,-99.586428,30.446051,-99.586491,30.431563,-99.569705,30.431508,-99.569640,30.445996,-99.586428,30.446051
1,5,9,-99.569640,30.445996,-99.569705,30.431508,-99.552919,30.431450,-99.552851,30.445938,-99.569640,30.445996
1,5,10,-99.552851,30.445938,-99.552919,30.431450,-99.536133,30.431391,-99.536062,30.445878,-99.552851,30.445938
1,7,8,-99.586554,30.417075,-99.586616,30.402588,-99.569835,30.402532,-99.569770,30.417020,-99.586554,30.417075
1,7,9,-99.569770,30.417020,-99.569835,30.402532,-99.553054,30.402475,-99.552987,30.416963,-99.569770,30.417020
1,7,10,-99.552987,30.416963,-99.553054,30.402475,-99.536273,30.402415,-99.536203,30.416903,-99.552987,30.416963
1,6,1,-99.703995,30.431888,-99.704039,30.417400,-99.687256,30.417361,-99.687208,30.431848,-99.703995,30.431888
1,6,2,-99.687208,30.431848,-99.687256,30.417361,-99.670472,30.417319,-99.670422,30.431806,-99.687208,30.431848
1,6,3,-99.670422,30.431806,-99.670472,30.417319,-99.653688,30.417274,-99.653636,30.431762,-99.670422,30.431806
1,6,4,-99.653636,30.431762,-99.653688,30.417274,-99.636905,30.417228,-99.636850,30.431716,-99.653636,30.431762
1,6,5,-99.636850,30.431716,-99.636905,30.417228,-99.620121,30.417179,-99.620063,30.431667,-99.636850,30.431716
1,6,6,-99.620063,30.431667,-99.620121,30.417179,-99.603337,30.417128,-99.603277,30.431616,-99.620063,30.431667
1,6,7,-99.603277,30.431616,-99.603337,30.417128,-99.586554,30.417075,-99.586491,30.431563,-99.603277,30.431616
1,6,8,-99.586491,30.431563,-99.586554,30.417075,-99.569770,30.417020,-99.569705,30.431508,-99.586491,30.431563
1,6,9,-99.569705,30.431508,-99.569770,30.417020,-99.552987,30.416963,-99.552919,30.431450,-99.569705,30.431508
1,6,10,-99.552919,30.431450,-99.552987,30.416963,-99.536203,30.416903,-99.536133,30.431391,-99.552919,30.431450
1,7,1,-99.704039,30.417400,-99.704084,30.402913,-99.687303,30.402873,-99.687256,30.417361,-99.704039,30.417400
1,7,2,-99.687256,30.417361,-99.687303,30.402873,-99.670522,30.402831,-99.670472,30.417319,-99.687256,30.417361
1,7,3,-99.670472,30.417319,-99.670522,30.402831,-99.653741,30.402787,-99.653688,30.417274,-99.670472,30.417319
1,7,4,-99.653688,30.417274,-99.653741,30.402787,-99.636960,30.402740,-99.636905,30.417228,-99.653688,30.417274
1,7,5,-99.636905,30.417228,-99.636960,30.402740,-99.620179,30.402691,-99.620121,30.417179,-99.636905,30.417228
1,7,6,-99.620121,30.417179,-99.620179,30.402691,-99.603398,30.402641,-99.603337,30.417128,-99.620121,30.417179
1,7,7,-99.603337,30.417128,-99.603398,30.402641,-99.586616,30.402588,-99.586554,30.417075,-99.603337,30.417128
1,8,1,-99.704084,30.402913,-99.704129,30.388425,-99.687351,30.388385,-99.687303,30.402873,-99.704084,30.402913
1,8,2,-99.687303,30.402873,-99.687351,30.388385,-99.670572,30.388343,-99.670522,30.402831,-99.687303,30.402873
1,8,3,-99.670522,30.402831,-99.670572,30.388343,-99.653793,30.388299,-99.653741,30.402787,-99.670522,30.402831
1,8,4,-99.653741,30.402787,-99.653793,30.388299,-99.637015,30.388252,-99.636960,30.402740,-99.653741,30.402787
1,8,5,-99.636960,30.402740,-99.637015,30.388252,-99.620236,30.388204,-99.620179,30.402691,-99.636960,30.402740
1,8,6,-99.620179,30.402691,-99.620236,30.388204,-99.603458,30.388153,-99.603398,30.402641,-99.620179,30.402691
1,8,7,-99.603398,30.402641,-99.603458,30.388153,-99.586679,30.388100,-99.586616,30.402588,-99.603398,30.402641
1,8,8,-99.586616,30.402588,-99.586679,30.388100,-99.569901,30.388045,-99.569835,30.402532,-99.586616,30.402588
1,8,9,-99.569835,30.402532,-99.569901,30.388045,-99.553122,30.387987,-99.553054,30.402475,-99.569835,30.402532
1,8,10,-99.553054,30.402475,-99.553122,30.387987,-99.536344,30.387928,-99.536273,30.402415,-99.553054,30.402475
1,9,1,-99.704129,30.388425,-99.704174,30.373937,-99.687398,30.373897,-99.687351,30.388385,-99.704129,30.388425
1,9,2,-99.687351,30.388385,-99.687398,30.373897,-99.670622,30.373855,-99.670572,30.388343,-99.687351,30.388385
1,9,3,-99.670572,30.388343,-99.670622,30.373855,-99.653846,30.373811,-99.653793,30.388299,-99.670572,30.388343
1,9,4,-99.653793,30.388299,-99.653846,30.373811,-99.637070,30.373764,-99.637015,30.388252,-99.653793,30.388299
1,9,5,-99.637015,30.388252,-99.637070,30.373764,-99.620294,30.373716,-99.620236,30.388204,-99.637015,30.388252
1,9,6,-99.620236,30.388204,-99.620294,30.373716,-99.603518,30.373665,-99.603458,30.388153,-99.620236,30.388204
1,9,7,-99.603458,30.388153,-99.603518,30.373665,-99.586742,30.373612,-99.586679,30.388100,-99.603458,30.388153
1,9,8,-99.586679,30.388100,-99.586742,30.373612,-99.569966,30.373557,-99.569901,30.388045,-99.586679,30.388100
1,9,9,-99.569901,30.388045,-99.569966,30.373557,-99.553190,30.373499,-99.553122,30.387987,-99.569901,30.388045
1,9,10,-99.553122,30.387987,-99.553190,30.373499,-99.536414,30.373440,-99.536344,30.387928,-99.553122,30.387987
1,10,1,-99.704174,30.373937,-99.704219,30.359448,-99.687445,30.359409,-99.687398,30.373897,-99.704174,30.373937
1,10,2,-99.687398,30.373897,-99.687445,30.359409,-99.670672,30.359367,-99.670622,30.373855,-99.687398,30.373897
1,10,3,-99.670622,30.373855,-99.670672,30.359367,-99.653898,30.359322,-99.653846,30.373811,-99.670622,30.373855
1,10,4,-99.653846,30.373811,-99.653898,30.359322,-99.637125,30.359276,-99.637070,30.373764,-99.653846,30.373811
1,10,5,-99.637070,30.373764,-99.637125,30.359276,-99.620351,30.359227,-99.620294,30.373716,-99.637070,30.373764
1,10,6,-99.620294,30.373716,-99.620351,30.359227,-99.603578,30.359177,-99.603518,30.373665,-99.620294,30.373716
1,10,7,-99.603518,30.373665,-99.603578,30.359177,-99.586804,30.359124,-99.586742,30.373612,-99.603518,30.373665
1,10,8,-99.586742,30.373612,-99.586804,30.359124,-99.570031,30.359068,-99.569966,30.373557,-99.586742,30.373612
1,10,9,-99.569966,30.373557,-99.570031,30.359068,-99.553258,30.359011,-99.553190,30.373499,-99.569966,30.373557
1,10,10,-99.553190,30.373499,-99.553258,30.359011,-99.536484,30.358952,-99.536414,30.373440,-99.553190,30.373499
1,11,1,-99.704219,30.359448,-99.704264,30.344960,-99.687493,30.344920,-99.687445,30.359409,-99.704219,30.359448
1,11,2,-99.687445,30.359409,-99.687493,30.344920,-99.670722,30.344878,-99.670672,30.359367,-99.687445,30.359409
1,11,3,-99.670672,30.359367,-99.670722,30.344878,-99.653951,30.344834,-99.653898,30.359322,-99.670672,30.359367
1,11,4,-99.653898,30.359322,-99.653951,30.344834,-99.637180,30.344788,-99.637125,30.359276,-99.653898,30.359322
1,11,5,-99.637125,30.359276,-99.637180,30.344788,-99.620409,30.344739,-99.620351,30.359227,-99.637125,30.359276
1,11,6,-99.620351,30.359227,-99.620409,30.344739,-99.603638,30.344688,-99.603578,30.359177,-99.620351,30.359227
1,11,7,-99.603578,30.359177,-99.603638,30.344688,-99.586867,30.344636,-99.586804,30.359124,-99.603578,30.359177
1,11,8,-99.586804,30.359124,-99.586867,30.344636,-99.570096,30.344580,-99.570031,30.359068,-99.586804,30.359124
1,11,9,-99.570031,30.359068,-99.570096,30.344580,-99.553325,30.344523,-99.553258,30.359011,-99.570031,30.359068
1,11,10,-99.553258,30.359011,-99.553325,30.344523,-99.536554,30.344463,-99.536484,30.358952,-99.553258,30.359011
1,12,1,-99.704264,30.344960,-99.704308,30.330472,-99.687540,30.330432,-99.687493,30.344920,-99.704264,30.344960
1,12,2,-99.687493,30.344920,-99.687540,30.330432,-99.670772,30.330390,-99.670722,30.344878,-99.687493,30.344920
1,12,3,-99.670722,30.344878,-99.670772,30.330390,-99.654003,30.330346,-99.653951,30.344834,-99.670722,30.344878
1,12,4,-99.653951,30.344834,-99.654003,30.330346,-99.637235,30.330300,-99.637180,30.344788,-99.653951,30.344834
1,12,5,-99.637180,30.344788,-99.637235,30.330300,-99.620466,30.330251,-99.620409,30.344739,-99.637180,30.344788
1,12,6,-99.620409,30.344739,-99.620466,30.330251,-99.603698,30.330200,-99.603638,30.344688,-99.620409,30.344739
1,12,7,-99.603638,30.344688,-99.603698,30.330200,-99.586930,30.330147,-99.586867,30.344636,-99.603638,30.344688
1,12,8,-99.586867,30.344636,-99.586930,30.330147,-99.570161,30.330092,-99.570096,30.344580,-99.586867,30.344636
1,12,9,-99.570096,30.344580,-99.570161,30.330092,-99.553393,30.330035,-99.553325,30.344523,-99.570096,30.344580
1,12,10,-99.553325,30.344523,-99.553393,30.330035,-99.536625,30.329975,-99.536554,30.344463,-99.553325,30.344523
1,13,1,-99.704308,30.330472,-99.704353,30.315984,-99.687587,30.315944,-99.687540,30.330432,-99.704308,30.330472
1,13,2,-99.687540,30.330432,-99.687587,30.315944,-99.670821,30.315902,-99.670772,30.330390,-99.687540,30.330432
1,13,3,-99.670772,30.330390,-99.670821,30.315902,-99.654056,30.315858,-99.654003,30.330346,-99.670772,30.330390
1,13,4,-99.654003,30.330346,-99.654056,30.315858,-99.637290,30.315811,-99.637235,30.330300,-99.654003,30.330346
1,13,5,-99.637235,30.330300,-99.637290,30.315811,-99.620524,30.315763,-99.620466,30.330251,-99.637235,30.330300
1,13,6,-99.620466,30.330251,-99.620524,30.315763,-99.603758,30.315712,-99.603698,30.330200,-99.620466,30.330251
1,13,7,-99.603698,30.330200,-99.603758,30.315712,-99.586992,30.315659,-99.586930,30.330147,-99.603698,30.330200
1,13,8,-99.586930,30.330147,-99.586992,30.315659,-99.570226,30.315604,-99.570161,30.330092,-99.586930,30.330147
1,13,9,-99.570161,30.330092,-99.570226,30.315604,-99.553461,30.315546,-99.553393,30.330035,-99.570161,30.330092
1,13,10,-99.553393,30.330035,-99.553461,30.315546,-99.536695,30.315487,-99.536625,30.329975,-99.553393,30.330035
1,14,1,-99.704353,30.315984,-99.704398,30.301495,-99.687635,30.301455,-99.687587,30.315944,-99.704353,30.315984
1,14,2,-99.687587,30.315944,-99.687635,30.301455,-99.670871,30.301413,-99.670821,30.315902,-99.687587,30.315944
1,14,3,-99.670821,30.315902,-99.670871,30.301413,-99.654108,30.301369,-99.654056,30.315858,-99.670821,30.315902
1,14,4,-99.654056,30.315858,-99.654108,30.301369,-99.637345,30.301323,-99.637290,30.315811,-99.654056,30.315858
1,14,5,-99.637290,30.315811,-99.637345,30.301323,-99.620581,30.301274,-99.620524,30.315763,-99.637290,30.315811
1,14,6,-99.620524,30.315763,-99.620581,30.301274,-99.603818,30.301223,-99.603758,30.315712,-99.620524,30.315763
1,14,7,-99.603758,30.315712,-99.603818,30.301223,-99.587055,30.301170,-99.586992,30.315659,-99.603758,30.315712
1,14,8,-99.586992,30.315659,-99.587055,30.301170,-99.570291,30.301115,-99.570226,30.315604,-99.586992,30.315659
1,14,9,-99.570226,30.315604,-99.570291,30.301115,-99.553528,30.301058,-99.553461,30.315546,-99.570226,30.315604
1,14,10,-99.553461,30.315546,-99.553528,30.301058,-99.536765,30.300998,-99.536695,30.315487,-99.553461,30.315546
1,15,1,-99.704398,30.301495,-99.704443,30.287006,-99.687682,30.286967,-99.687635,30.301455,-99.704398,30.301495
1,15,2,-99.687635,30.301455,-99.687682,30.286967,-99.670921,30.286925,-99.670871,30.301413,-99.687635,30.301455
1,15,3,-99.670871,30.301413,-99.670921,30.286925,-99.654160,30.286881,-99.654108,30.301369,-99.670871,30.301413
1,15,4,-99.654108,30.301369,-99.654160,30.286881,-99.637400,30.286834,-99.637345,30.301323,-99.654108,30.301369
1,15,5,-99.637345,30.301323,-99.637400,30.286834,-99.620639,30.286786,-99.620581,30.301274,-99.637345,30.301323
1,15,6,-99.620581,30.301274,-99.620639,30.286786,-99.603878,30.286735,-99.603818,30.301223,-99.620581,30.301274
1,15,7,-99.603818,30.301223,-99.603878,30.286735,-99.587117,30.286682,-99.587055,30.301170,-99.603818,30.301223
1,15,8,-99.587055,30.301170,-99.587117,30.286682,-99.570357,30.286627,-99.570291,30.301115,-99.587055,30.301170
1,15,9,-99.570291,30.301115,-99.570357,30.286627,-99.553596,30.286569,-99.553528,30.301058,-99.570291,30.301115
1,15,10,-99.553528,30.301058,-99.553596,30.286569,-99.536835,30.286510,-99.536765,30.300998,-99.553528,30.301058
